Date,A/C Type,Location,Fatalities,Registration,detail.url,Flight Phase,Circumstances
"Jul 15, 2016",De Havilland DHC-2 Beaver,"Elwyn Creek, British Columbia",1,C-GWDW,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-i-elwyn-creek-1-killed,Flight,"The Beaver floatplane departed Telegraph Creek Water Aerodrome, BC (CAH9) destined for Mowdade Lake, BC at approximately 2040 PDT on 15 July 2016 on a VFR flight itinerary round-trip with one pilot on board. When the aircraft did not arrive at Mowdade Lake and did not return to CAH9, a search was initiated. The aircraft's wreckage was located at approximately 2000 PDT the following day in a ravine at an elevation of about 5,000 feet near the headwaters of Elwyn Creek, BC. The aircraft was consumed by fire and the pilot was fatally injured."
"Jul 11, 2016",Lockheed C-130 Hercules,"Montijo AFB, Estremadura - Lisbon District",3,16804,http://www.baaa-acro.com/crash/crash-lockheed-c-130h-hercules-montijo-afb-3-killed,Takeoff (climb),"The crew was involved in a local training flight in Montijo AFB, consisting of touch and go maneuvers. During the takeoff roll on runway 26, the four engine aircraft deviated from the centerline to the left and then went out of control, veered off runway to the right and eventually crashed in flames 1,460 meters past the threshold. Four crew members were injured while three others were killed. The aircraft was partially destroyed by a post crash fire. "
"Jul 1, 2016",Ilyushin II-76,"Uyan, Irkutsk oblast",10,RA-76840,http://www.baaa-acro.com/crash/crash-ilyushin-ii-76td-near-uyan-10-killed,Flight,"The aircraft left in the morning the airport of Irkutsk to take part to a fire fighting mission as a large forest was on fire in the region of Bayanday. In unknown circumstances, the four engine aircraft hit trees and crashed in flames in a large wooded area and was destroyed upon impact. The wreckage was found two days later only and all 10 crew members were killed. 
Crew:
L.S. Owl, pilot,
A. A. Lebedev, copilot,
G. L. Petrov, navigator, 
V. N. Kuznetsov, flight engineer, 
I. E. Murahin, radio operator, 
S. A. Makarov, flight operator, 
S. A. Souslov, flight operator, 
M. M. Khadayev, flight operator, 
V. G. Jdanov, operator, 
A. M. Mashnin, operator. "
"Jun 30, 2016",PZL-Mielec AN-2,"Novopokrovskoye, Saratov oblast",2,RA-33462,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-novopokrovskoye-2-killed,Flight,"The pilot was engaged in a spraying mission with a load of herbicides on board, and he decided to embark a passenger in the early morning. While completing his seventh low pass and while turning to the left, the pilot lost control of the aircraft that hit the ground and disintegrated on impact. Both occupants were killed and the aircraft was destroyed by impact forces and a post crash fire."
"Jun 26, 2016",PZL-Mielec AN-2,"Bereke, Almaty Province",1,UP-A0273,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-bereke-1-killed,NA,NA
"Jun 26, 2016",Canadair CL-215,"Dervenochoria, Central Greece / Στερεά Ελλάδα",0,1111,http://www.baaa-acro.com/crash/crash-canadair-cl-215-1a10-dervenochoria,Flight,"The crew left Volos-Néa Anchialos Airport in the morning on a firefighting mission over Beotia. En route, the left engine caught fire and the crew decided to attempt an emergency landing. The aircraft crashed in flames in a wooded area located in Dervenochoria and was destroyed by a post impact fire. Both crew members escaped with minor injuries. "
"Jun 19, 2016",Pilatus PC-6 (Porter & Turbo Porter),"Ferreira do Alentejo, Baixo Alentejo",1,D-FSCB,http://www.baaa-acro.com/crash/crash-pilatus-pc-6b2-h4-turbo-porter-ferreira-do-alentejo-1-killed,Flight,"The aircraft was engaged in a local training sortie with seven skydivers and one pilot on board. After takeoff from Beja Airport, the pilot climbed to 7,000 feet when a 'bang' was heard in the rear part of the aircraft, apparently by the tail section. The aircraft went out of control, dove into the ground and crashed in several trees located in Ferreira do Alentejo, about 15 km from Beja Airport. The pilot (a Belgian citizen aged 27) was killed while all skydivers were injured, two of them seriously. Debris of the aircraft remained in the tree while others fell on the ground."
"Jun 17, 2016",Cessna 207 Skywagon/Stationair,"Goodnews Bay, Alaska",0,N91170,http://www.baaa-acro.com/crash/crash-cessna-207-stationair-7-goodnews-bay,Landing (descent or approach),"During cruise flight through an area of mountainous terrain, the commercial pilot became geographically disoriented and selected the incorrect route through the mountains. Upon realizing it was the incorrect route, he initiated a steep climb while executing a 180° turn. During the steep climbing turn, the airplane inadvertently entered instrument meteorological conditions, and the airplane subsequently impacted an area of rocky, rising terrain. The pilot reported there were no mechanical malfunctions or anomalies that would have precluded normal operation of the airplane. "
"Jun 16, 2016",Piper PA-31-310 Navajo,"State College, Pennsylvania",2,N3591P,http://www.baaa-acro.com/crash/crash-piper-pa-31-325-navajo-state-college-2-killed,Landing (descent or approach),"On final approach to State College-University Park Airport, the twin engine aircraft went out of control and crashed in flames in a wooded area. Both occupants, the pilot and a passenger, were killed. It was reported that the passenger was Dr. Robert Arffa, a corneal surgeon specializing in refractive Lasik vision correction who was scheduled to perform a Lasik eye surgery in State College. "
"Jun 16, 2016",Casa 212 Aviocar,"Bạch Long Vĩ Island, Hải Phòng City District",9,8983,http://www.baaa-acro.com/crash/crash-casa-212-aviocar-400mpa-bach-long-vi-island-9-killed,Flight,"The crew left Hanoi-Gia Lam Airport at 0930LT on a SAR mission after a Vietnam Air Force Sukhoi SU-30 was missing since two days. While cruising over the gulf of Tonkin in good weather conditions, the aircraft crashed in unknown circumstances into the sea, some 22 km southwest of the Bạch Long Vĩ Island. Some debris were found few hours later, floating on water. All nine occupants have been killed. "
"Jun 14, 2016",Cessna 208B Grand Caravan,"Lolat, Special Region of Papua",0,PK-RCK,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-ex-lolat,Landing (descent or approach),"The single engine airplane left Wamena Airport at 0739LT bound for Lolat with two passengers, one pilot and a load of building materials for a total weight of 1,190 kilos. Upon arrival in Lolat, the aircraft hit the roof of a wooded house and crashed in flames. All three occupants were able to vacate the cabin before the aircraft would be destroyed by fire. Three people in the house were wounded. "
"Jun 14, 2016",Antonov AN-32,"Bor, Jonglei (جونقلي)",0,EK-32120,http://www.baaa-acro.com/crash/crash-antonov-32a-bor,Landing (descent or approach),"After touch down at Bor Airport, the twin engine aircraft was unable to stop within the remaining distance, overran, lost its undercarriage and came to rest with the left wing bent. All three crew members were unhurt while the aircraft seems to be damaged beyond repair. The crew was performing a humanitarian flight from Juba to Malakal with an intermediate stop in Bor on behalf of the World Food Program. "
"Jun 11, 2016",Pilatus PC-6 (Porter & Turbo Porter),"Marina di Cecina, Tuscany",2,S5-CMB,http://www.baaa-acro.com/crash/crash-pilatus-pc-6b2-h4-turbo-porter-marina-di-cecina-2-killed,Flight,"The aircraft, owned by Skydive Toscana (aka Skydive Kalifornia) was involved in a local skydiving flight in Marina di Cecina Airfield. When the appropriate altitude was reached, six of the seven skydivers bailed out. When the seventh skydiver elected to jump, his parachute opened prematurely and was trapped on the tail of the Porter. The crew lost control of the aircraft that dove into the ground and crashed in a field. During the descent, the skydiver was able to activate his emergency parachute and was later found uninjured. Both pilots were killed. "
