Date,A/C Type,Location,Fatalities,Registration,detail.url
"Apr 20, 2012",Boeing 737-200,"Islamabad, Islamabad Capital Territory (وفاقی دارالحکومت)",127,AP-BKC,http://www.baaa-acro.com/crash/crash-boeing-737-236-islamabad-127-killed
"Apr 20, 2012",Beechcraft 90 King Air,"Jundiaí, São Paulo",1,PP-WCA,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90b-jundiai-1-killed
"Apr 20, 2012",IAI Arava 201,"Guadalupe y Calvo, Chihuahua",0,3010,http://www.baaa-acro.com/crash/crash-iai-arava-201-guadalupe-y-calvo
"Apr 19, 2012",Cessna 421C Golden Eagle III,"Gulf of Mexico, All World",1,N48DL,http://www.baaa-acro.com/crash/crash-cessna-421c-golden-eagle-iii-gulf-mexico-1-killed
"Apr 15, 2012",Fokker F27 Friendship,"Yida, Unity (الوحدة)",0,5Y-SRJ,http://www.baaa-acro.com/crash/crash-fokker-f27-friendship-500-yida
"Apr 9, 2012",De Havilland Dash-8-300,"Kigoma, Kigoma Region",0,5H-MWG,http://www.baaa-acro.com/crash/crash-de-havilland-dash-8-q311-kigoma
"Apr 6, 2012",Comp Air CA-8,"Everglades City, Florida",1,N548SF,http://www.baaa-acro.com/crash/crash-comp-air-ca-8-everglades-city-1-killed
"Apr 3, 2012",Beechcraft 90 King Air,"Oranjestad, Dutch Antilles",0,N8116L,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90gti-oranjestad
"Apr 2, 2012",ATR72-200,"Tyumen, Tyumen oblast",33,VP-BYZ,http://www.baaa-acro.com/crash/crash-atr72-201-tyumen-33-killed
"Apr 2, 2012",Avro 748,"Doro, Upper Nile (أعالي النيل)",0,5Y-BZR,http://www.baaa-acro.com/crash/crash-avro-748-287-2b-doro
"Mar 29, 2012",Fokker 50,"Wau, Western Bahr el Ghazal (غرب بحر الغزال)",0,ST-NEX,http://www.baaa-acro.com/crash/crash-fokker-50-wau
"Mar 27, 2012",Cessna 441 Conquest,"Battle Creek, Michigan",0,N1212C,http://www.baaa-acro.com/crash/crash-cessna-441-conquest-ii-battle-creek
"Mar 23, 2012",Pilatus PC-6 (Porter & Turbo Porter),"Phanom Thuan, Kanchanaburi (กาญจนบุรี)",0,74-2082,http://www.baaa-acro.com/crash/crash-pilatus-au-23a-turbo-porter-phanom-thuan
"Mar 22, 2012",Beechcraft 350 Super King Air,"Puerto Aguirre, Región Aysén del General Carlos Ibáñez del Campo",8,CC-AEB,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-350-puerto-aguirre-8-killed
"Mar 22, 2012",Antonov AN-2,"Byelaya Kalitva, Rostov oblast",0,FLA-1041K,http://www.baaa-acro.com/crash/crash-antonov-2-near-byelaya-kalitva
"Mar 15, 2012",Convair CV-340,"San Juan, All Puerto Rico",2,N153JR,http://www.baaa-acro.com/crash/crash-convair-cv-340-san-juan-2-killed
"Mar 15, 2012",Cessna 501 Citation I,"Franklin, North Carolina",5,N7700T,http://www.baaa-acro.com/crash/crash-cessna-501-citation-i-franklin-5-killed
"Mar 15, 2012",Lockheed C-130 Hercules,"Kiruna, Norrbotten",5,5630,http://www.baaa-acro.com/crash/crash-lockheed-c-130j-30-super-hercules-near-kiruna-5-killed
"Mar 13, 2012",De Havilland DHC-2 Beaver,"Port Johnson, Alaska",0,N82SF,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-near-port-johnson
"Mar 9, 2012",De Havilland DHC-6 Twin Otter,"Caballococha, Loreto",0,FAP317,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-caballococha
"Mar 9, 2012",Beechcraft 100 King Air,"Deadmans Cay, Long Island",0,N70JL,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-a100-deadmans-cay
"Mar 8, 2012",Rockwell Shrike Commander 500S,"Comayagua, Comayagua",2,TG-JAB,http://www.baaa-acro.com/crash/crash-rockwell-shrike-commander-500s-comayagua-2-killed
"Mar 1, 2012",Cessna 750 Citation X,"Egelsbach, Hesse",5,N288CX,http://www.baaa-acro.com/crash/crash-cessna-750-citation-x-egelsbach-5-killed
"Mar 1, 2012",Piper PA-31-350 Navajo Chieftain,"Quellón, Región de Los Lagos",8,CC-CYM,http://www.baaa-acro.com/crash/crash-piper-pa-31-navajo-chieftain-quellon-8-killed
"Feb 28, 2012",Cessna 208 Caravan,"Manaus, Amazonas",1,PT-PTB,http://www.baaa-acro.com/crash/crash-cessna-208-caravan-manaus-1-killed
"Feb 21, 2012",Rockwell Gulfstream Commander 980,"Guadalajara, Jalisco",3,XC-PFB,http://www.baaa-acro.com/crash/crash-rockwell-gulfstream-695-jetprop-commander-980-guadalajara-3-killed
"Feb 19, 2012",Cessna 414 Chancellor,"Hayden, Colorado",2,N4772A,http://www.baaa-acro.com/crash/crash-cessna-414a-chancellor-hayden-2-killed
"Feb 18, 2012",Pilatus PC-12,"Djibouti City, Djibouti City District",4,07-0736,http://www.baaa-acro.com/crash/crash-pilatus-pc-12-djibouti-city-4-killed
"Feb 17, 2012",ATR72-500,"Sandoway, Rakhine State",0,XY-AIT,http://www.baaa-acro.com/crash/crash-atr72-500-sandoway
"Feb 12, 2012",Gulfstream GIV,"Bukavu, Sud-Kivu",6,N2SA,http://www.baaa-acro.com/crash/crash-gulfstream-giv-bukavu-6-killed
"Feb 9, 2012",Cessna 402,"Punto Fijo, Falcón",0,YV2663,http://www.baaa-acro.com/crash/crash-cessna-402b-punto-fijo
"Jan 30, 2012",PZL-Mielec AN-28,"Namoya, Sud-Kivu",3,9Q-CUN,http://www.baaa-acro.com/crash/crash-pzl-mielec-28-namoya-3-killed
"Jan 24, 2012",McDonnell Douglas MD-83,"Kandahar, Kandahar",0,EC-JJS,http://www.baaa-acro.com/crash/crash-mcdonnell-douglas-md-83-kandahar
"Jan 18, 2012",Piper PA-31-350 Navajo Chieftain,"Welshpool, Powys",2,G-BWHF,http://www.baaa-acro.com/crash/crash-piper-pa-31-325-navajo-cr-welshpool-2-killed
"Jan 13, 2012",Rockwell Aero Commander 500,"Bartlesville, Oklahoma",0,N524HW,http://www.baaa-acro.com/crash/crash-rockwell-aero-commander-500b-bartlesville
"Jan 10, 2012",Piper PA-31-350 Navajo Chieftain,"North Spirit Lake, Ontario",4,C-GOSU,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-north-spirit-lake-4-killed
"Dec 28, 2011",Tupolev TU-134,"Osh, Osh City",0,EX-020,http://www.baaa-acro.com/crash/crash-tupolev-tu-134a-3-osh
"Dec 26, 2011",Rockwell Aero Commander 560,"Venice, Florida",1,N560WM,http://www.baaa-acro.com/crash/crash-rockwell-aero-commander-560f-venice-1-killed
"Dec 22, 2011",Cessna 441 Conquest,"York, Pennsylvania",1,N48BS,http://www.baaa-acro.com/crash/crash-cessna-441-conquest-york-1-killed
"Dec 20, 2011",Socata TBM-700,"Morristown, New Jersey",5,N731CA,http://www.baaa-acro.com/crash/crash-socata-tbm-700-morristown-5-killed
"Dec 20, 2011",Boeing 737-300,"Yogyakarta, Special Region of Yogyakarta",0,PK-CKM,http://www.baaa-acro.com/crash/crash-boeing-737-36m-yogyakarta
"Dec 18, 2011",PZL-Mielec AN-28,"Walan Rabat, Zabul",0,08-0319,http://www.baaa-acro.com/crash/crash-pzl-mielec-c-145a-skytruck-walan-rabat
"Dec 17, 2011",PAC 750XL - Pacific Aerospace Corporation,"Abmisibil, Special Region of Papua",2,PK-RCD,http://www.baaa-acro.com/crash/crash-pac-750xl-abmisibil-2-killed
"Dec 12, 2011",Antonov AN-2,"Arua, Northern",0,-,http://www.baaa-acro.com/crash/crash-antonov-2-arua
"Dec 10, 2011",Beechcraft 80 Queen Air,"Manila, Metro Manila",14,RP-C824,http://www.baaa-acro.com/crash/crash-beechcraft-queen-air-80-manila-14-killed
"Dec 9, 2011",Cessna 421 Golden Eagle,"Sioux Falls, South Dakota",4,N421SY,http://www.baaa-acro.com/crash/crash-cessna-421c-golden-eagle-iii-sioux-falls-4-killed
"Dec 4, 2011",Beechcraft 100 King Air,"Pointe-Noire, Pointe-Noire City District",0,9Q-CEM,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-a100-pointe-noire
"Dec 3, 2011",Casa 212 Aviocar,"Larat, Maluku",0,PK-NCZ,http://www.baaa-acro.com/crash/crash-casa-212-aviocar-200-larat
"Dec 2, 2011",Beechcraft 90 King Air,"Midland, Texas",0,N90QL,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-f90-midland
"Nov 29, 2011",Cessna 207 Skywagon/Stationair,"Chuathbaluk, Alaska",1,N1673U,http://www.baaa-acro.com/crash/crash-cessna-207-skywagon-chuathbaluk-1-killed
"Nov 28, 2011",Piper PA-31-350 Navajo Chieftain,"Chicago-Executive (Palwaukee), Illinois",3,N59773,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-riverwoods-3-killed
"Nov 23, 2011",Cessna 208B Grand Caravan,"Bilogai-Sugapa, Special Region of Papua",1,PK-VVG,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-bilogai-sugapa-1-killed
"Nov 23, 2011",Rockwell Grand Commander 690,"Mesa-Falcon Field, Arizona",6,N690SM,http://www.baaa-acro.com/crash/crash-rockwell-grand-commander-690a-mesa-6-killed
"Nov 16, 2011",Piaggio P.180 Avanti,"Flint, Michigan",0,N168SL,http://www.baaa-acro.com/crash/crash-piaggio-p180-avanti-flint
"Nov 12, 2011",Cessna 401,"Gladewater, Texas",0,N531MH,http://www.baaa-acro.com/crash/crash-cessna-401a-gladewater
"Nov 10, 2011",Piper PA-31-350 Navajo Chieftain,"Ecuvillens, Fribourg",1,HB-LOT,http://www.baaa-acro.com/crash/crash-piper-pa-31-navajo-chieftain-ecuvillens-1-killed
"Nov 9, 2011",Socata TBM-700,"Lyon, Rhône",1,N228CX,http://www.baaa-acro.com/crash/crash-socata-tbm-700-lyon-1-killed
"Nov 7, 2011",Cessna 207 Skywagon/Stationair,"Kwigillingok, Alaska",0,N6314H,http://www.baaa-acro.com/crash/crash-cessna-207a-stationair-7-ii-kwigillingok
"Nov 1, 2011",Boeing 767-300,"Warsaw, Masovian Voivodeship (Mazowieckie)",0,SP-LPC,http://www.baaa-acro.com/crash/crash-boeing-767-35der-warsaw
"Oct 31, 2011",Gulfstream G150,"Key West, Florida",0,N480JJ,http://www.baaa-acro.com/crash/crash-gulfstream-g150-key-west
"Oct 28, 2011",Piper PA-31 Cheyenne,"Toulouse, Haute-Garonne",4,OE-FKG,http://www.baaa-acro.com/crash/crash-piper-pa-31t-cheyenne-ii-toulouse-4-killed
"Oct 27, 2011",Beechcraft 100 King Air,"Vancouver, British Columbia",2,C-GXRX,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-a100-vancouver-2-killed
"Oct 25, 2011",Antonov,"Al Anad AFB (Kadamat Al Awdhali), Lahij (لحج)",4,-,http://www.baaa-acro.com/crash/crash-antonov-divers-al-anad-afb-4-killed
"Oct 21, 2011",Cessna 401,"Nairobi, Nairobi City District",2,5Y-CAE,http://www.baaa-acro.com/crash/crash-cessna-401-nairobi-2-killed
"Oct 18, 2011",Britten-Norman Islander,"Nepal, All Nepal",6,RAN-49,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2t-islander-dhorpatan-6-killed
"Oct 15, 2011",PZL-Mielec AN-28,"Shabunda, Sud-Kivu",0,9Q-CSX,http://www.baaa-acro.com/crash/crash-pzl-mielec-28-shabunda
"Oct 14, 2011",Cessna 208B Grand Caravan,"Xakanaka, North-West District",8,A2-AKD,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-xakanaka-8-killed
"Oct 13, 2011",De Havilland Dash-8-100,"Madang, Madang",28,P2-MCJ,http://www.baaa-acro.com/crash/crash-de-havilland-dash-8-100-near-madang-28-killed
"Oct 12, 2011",Socata TBM-700,"North Perry, Florida",0,N37SV,http://www.baaa-acro.com/crash/crash-socata-tbm-700-north-perry
"Oct 12, 2011",Embraer EMB-120 Brasília,"Port Gentil, Ogooué-Maritime (Port-Gentil)",0,ZS-PYO,http://www.baaa-acro.com/crash/crash-embraer-emb-120er-brasilia-port-gentil
"Oct 10, 2011",Boeing 737-400,"Antalya, Mediterranean Region (Akdeniz Bölgesi)",0,TC-SKF,http://www.baaa-acro.com/crash/crash-boeing-737-4q8-antalya
"Oct 9, 2011",PZL-Mielec AN-2,"Zasovskaya, Krasnodar Krai",0,RA-81514,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-zasovskaya
"Oct 7, 2011",Cessna 550 Citation II,"Manhuaçu, Minas Gerais",0,PT-LJJ,http://www.baaa-acro.com/crash/crash-cessna-550-citation-ii-manhuacu
"Oct 5, 2011",Cessna 207 Skywagon/Stationair,"Matinicus Island, Maine",1,N70437,http://www.baaa-acro.com/crash/crash-cessna-207a-stationair-7-matinicus-island-1-killed
"Oct 4, 2011",Cessna 208B Grand Caravan,"Lutselk'e, Northwest Territories",2,C-GATV,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-near-lutsel-ke-2-killed
"Oct 3, 2011",Dassault Falcon 20,"Newnan, Georgia",0,XA-NCC,http://www.baaa-acro.com/crash/mishap-dassault-falcon-20f-newnan
"Sep 29, 2011",Casa 212 Aviocar,"Bohorok, North Sumatra",18,PK-TLF,http://www.baaa-acro.com/crash/crash-casa-212-aviocar-bohorok-18-killed
"Sep 28, 2011",Mitsubishi MU-2 Marquise,"Cobb County-McCollum, Georgia",0,N344KL,http://www.baaa-acro.com/crash/crash-mitsubishi-mu-2b-25-marquise-cobb-county
"Sep 26, 2011",Douglas DC-9,"Puerto Ordaz, Bolívar",0,YV136T,http://www.baaa-acro.com/crash/crash-douglas-dc-9-puerto-ordaz
"Sep 25, 2011",Beechcraft 1900D,"Kathmandu, Bagmati",19,9N-AEK,http://www.baaa-acro.com/crash/crash-beechcraft-1900d-kathmandu-19-killed
"Sep 23, 2011",De Havilland DHC-3 Otter,"Kodiak, Alaska",1,N361TT,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-3t-otter-near-heitman-lake-1-killed
"Sep 22, 2011",Pilatus PC-6 (Porter & Turbo Porter),"Wamena, Special Region of Papua",3,PK-UCE,http://www.baaa-acro.com/crash/crash-pilatus-pc-6b2-h4-turbo-porter-paspalei-3-killed
"Sep 22, 2011",De Havilland DHC-6 Twin Otter,"Yellowknife, Northwest Territories",2,C-GARW,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-yellowknife-2-killed
"Sep 20, 2011",Beechcraft 99 Airliner,"Cap Haïtien, North",3,HH-APA,http://www.baaa-acro.com/crash/crash-beechcraft-99-cap-haitien-3-killed
"Sep 16, 2011",Embraer ERJ-190,"Quito, Pichincha",0,HC-CEZ,http://www.baaa-acro.com/crash/crash-embraer-erj-190-quito
"Sep 14, 2011",Embraer EMB-120 Brasília,"Huambo, Huambo",17,T-500,http://www.baaa-acro.com/crash/crash-embraer-emb-120er-brasilia-huambo-17-killed
"Sep 12, 2011",Piper PA-31-350 Navajo Chieftain,"Del Norte, Nuevo León",2,N69DJ,http://www.baaa-acro.com/crash/crash-piper-pa-31p-425-panther-ii-del-norte-2-killed
"Sep 9, 2011",Cessna 208 Caravan,"Indonesia, All Indonesia",2,PK-VVE,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-pasema-district-2-killed
"Sep 7, 2011",Yakovlev Yak-42,"Yaroslavl, Yaroslavl oblast",44,RA-42434,http://www.baaa-acro.com/crash/crash-yakovlev-yak-42-yaroslavl-44-killed
"Sep 6, 2011",Swearingen SA227 Metro III,"Trinidad, Beni",8,CP-2548,http://www.baaa-acro.com/crash/crash-swearingen-sa227ac-metro-iii-trinidad-8-killed
"Sep 5, 2011",Socata TBM-850,"Racine, Wisconsin",1,N850SY,http://www.baaa-acro.com/crash/crash-socata-tbm-850-racine-1-killed
"Sep 4, 2011",Embraer ERJ-145,"Ottawa, Ontario",0,N840HK,http://www.baaa-acro.com/crash/crash-embraer-erj-145lr-ottawa
"Sep 3, 2011",PZL-Mielec AN-2,"Vinnitsa, Vinnytsia Oblast",1,-,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-kostyukivka-1-killed
"Sep 2, 2011",Cessna 208 Caravan,"Nightmute, Alaska",1,N207DR,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-nightmute-1-killed
"Sep 2, 2011",Casa 212 Aviocar,"Robinson Crusoe Island, All Chile",21,966,http://www.baaa-acro.com/crash/crash-casa-212-aviocar-robinson-crusoe-island-21-killed
"Sep 2, 2011",Cessna 207 Skywagon/Stationair,"Nightmute, Alaska",0,N73789,http://www.baaa-acro.com/crash/crash-cessna-t207a-turbo-stationair-8-nightmute
"Aug 28, 2011",PZL-Mielec AN-2,"Krasnodar, Krasnodar Krai",1,RA-01105,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-krasnodar-1-killed
"Aug 22, 2011",PZL-Mielec AN-2,"Choigan-Khole Lake, Republic of Tuva",1,-,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-choigan-khol-lake-1-killed
"Aug 20, 2011",Boeing 737-200,"Resolute Bay, Nunavut",12,C-GNWN,http://www.baaa-acro.com/crash/crash-boeing-737-210c-resolute-bay-12-killed
"Aug 20, 2011",Britten-Norman Islander,"Port Kaituma, Barima-Waini",0,8R-GHD,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-7-islander-port-kaituma
"Aug 14, 2011",Piaggio P.166,"Tzaneen, Limpopo",7,ZU-MMI,http://www.baaa-acro.com/crash/crash-piaggio-p166-tzaneen-7-killed
"Aug 14, 2011",Piaggio P.166,"Tzaneen, Limpopo",6,ZS-NJX,http://www.baaa-acro.com/crash/crash-piaggio-p166-tzaneen-6-killed
"Aug 13, 2011",Cessna 207 Skywagon/Stationair,"McGrath, Alaska",2,N91099,http://www.baaa-acro.com/crash/crash-cessna-207-skywagon-near-mcgrath-2-killed
"Aug 9, 2011",Antonov AN-12,"Omsukchan, Magadan oblast",11,RA-11125,http://www.baaa-acro.com/crash/crash-antonov-12a-near-omsukchan-11-killed
"Aug 8, 2011",Antonov AN-24,"Blagoveshchensk, Amur oblast",0,RA-46561,http://www.baaa-acro.com/crash/crash-antonov-24-blagoveshchensk
"Aug 2, 2011",Cessna 208 Caravan,"Brazil, All Brazil",8,2735,http://www.baaa-acro.com/crash/crash-cessna-c-98a-bom-jardim-da-serra-8-killed
"Aug 1, 2011",Cessna 207 Skywagon/Stationair,"Port Vila, All Vanuatu",0,YJ-FLY,http://www.baaa-acro.com/crash/crash-cessna-207-skywagon-near-port-vila
"Jul 30, 2011",Boeing 737-800,"Georgetown-Cheddi Jagan, Demerara-Mahaica",0,9Y-PBM,http://www.baaa-acro.com/crash/crash-boeing-737-8bk-georgetown
"Jul 29, 2011",Boeing 777-200,"Cairo, Cairo",0,SU-GBP,http://www.baaa-acro.com/crash/ground-fire-boeing-777-266er-cairo
"Jul 28, 2011",Boeing 747-400,"Jeju, Jeju (제주도)",2,HL7604,http://www.baaa-acro.com/crash/crash-boeing-747-400-jeju-2-killed
"Jul 26, 2011",Lockheed C-130 Hercules,"Guelmim, Guelmim-Es Semara",80,CNA-OQ,http://www.baaa-acro.com/crash/crash-lockheed-c-130-hercules-guelmim-80-killed
"Jul 23, 2011",Cessna 208 Caravan,"Kei Mouth, Eastern Cape",0,3009,http://www.baaa-acro.com/crash/crash-cessna-208-caravan-i-kei-mouth
"Jul 17, 2011",ATR72-200,"Shannon, Munster",0,EI-SLM,http://www.baaa-acro.com/crash/crash-atr72-212-shannon
"Jul 14, 2011",ATR72-200,"Warsaw, Masovian Voivodeship (Mazowieckie)",0,SP-LFH,http://www.baaa-acro.com/crash/ground-collision-atr72-202-warsaw
"Jul 14, 2011",Cessna 560XLS Citation Excel,"Port Harcourt, Rivers",0,5N-BMM,http://www.baaa-acro.com/crash/crash-cessna-560xl-citation-xls-port-harcourt
"Jul 13, 2011",Let 410UVP,"Recife, Pernambuco",16,PR-NOB,http://www.baaa-acro.com/crash/crash-let-410uvp-e20-recife-16-killed
"Jul 11, 2011",Antonov AN-24,"Strezhevoy, Tomsk oblast",7,RA-47302,http://www.baaa-acro.com/crash/crash-antonov-24rv-strezhevoy-7-killed
"Jul 11, 2011",De Havilland DHC-6 Twin Otter,"Maldivian Islands, All Maldivian Islands",0,8Q-TMD,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-maadhiggaru-falhu-lagoon
"Jul 9, 2011",Cessna 421 Golden Eagle,"Demopolis, Alabama",7,N692TT,http://www.baaa-acro.com/crash/crash-cessna-421c-golden-eagle-iii-demopolis-7-killed
"Jul 8, 2011",Boeing 727-100,"Kisangani, Orientale",77,9Q-COP,http://www.baaa-acro.com/crash/crash-boeing-727-022-kisangani-77-killed
"Jul 6, 2011",Ilyushin II-76,"Bagram AFB, Parwan",9,4K-AZ55,http://www.baaa-acro.com/crash/crash-ilyushin-ii-76-bagram-afb-9-killed
"Jul 4, 2011",Cessna 208B Grand Caravan,"Pukatawagan, Manitoba",1,C-FMCB,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-pukatawagan-1-killed
"Jun 30, 2011",De Havilland DHC-2 Beaver,"Buss Lakes, Saskatchewan",5,C-GUJX,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-near-buss-lakes-5-killed
"Jun 20, 2011",Tupolev TU-134,"Petrozavodsk, Republic of Karelia",47,RA-65691,http://www.baaa-acro.com/crash/crash-tupolev-tu-134a-3-petrozavodsk-47-killed
"Jun 17, 2011",Dassault Falcon 10,"Toronto-Buttonville, Ontario",0,C-GRIS,http://www.baaa-acro.com/crash/crash-dassault-falcon-10-toronto
"Jun 16, 2011",Piper PA-31-350 Navajo Chieftain,"Zaraza, Guárico",0,YV1394,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-near-zaraza
"Jun 15, 2011",Beechcraft 100 King Air,"Blountville, Tennessee",0,N15L,http://www.baaa-acro.com/crash/mishap-beechcraft-king-air-a100-blountville
"Jun 13, 2011",Boeing B-17 Flying Fortress,"Aurora, Illinois",0,N390TH,http://www.baaa-acro.com/crash/crash-boeing-b-17g-105-ve-flying-fortress-aurora
"Jun 12, 2011",Douglas DC-6,"Cold Bay, Alaska",0,N600UA,http://www.baaa-acro.com/crash/crash-douglas-dc-6bf-cold-bay
"Jun 6, 2011",Antonov AN-26,"Libreville, Estuaire (Libreville)",0,TR-LII,http://www.baaa-acro.com/crash/crash-antonov-26-libreville
"May 31, 2011",North American B-25 Mitchell,"Melun-Villaroche, Seine-et-Marne",0,F-AZZU,http://www.baaa-acro.com/crash/crash-north-american-b-25j-35-nc-mitchell-melun
"May 25, 2011",Pilatus PC-12,"New Delhi, National Capital Territory of Delhi",10,VT-ACF,http://www.baaa-acro.com/crash/crash-pilatus-pc-1245-new-delhi-10-killed
"May 25, 2011",Embraer EMB-500 Phenom 100,"Sedona, Arizona",0,N224MD,http://www.baaa-acro.com/crash/crash-embraer-phenom-100-sedona
"May 24, 2011",Beechcraft 90 King Air,"Kaduna, Kaduna",2,N364UZ,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90-kaduna-2-killed
"May 23, 2011",Cessna 207 Skywagon/Stationair,"Monument Valley, Utah",0,N803AN,http://www.baaa-acro.com/crash/crash-cessna-t207a-turbo-stationair-8-monument-valley
"May 19, 2011",Socata TBM-850,"Salem, Ohio",0,N1UL,http://www.baaa-acro.com/crash/crash-socata-tbm-850-salem
"May 18, 2011",Boeing 707,"Point Mugu NAS, California",0,N707AR,http://www.baaa-acro.com/crash/crash-boeing-707-321b-point-mugu-nas
"May 18, 2011",Saab 340,"Prahuaniyeu, Río Negro",22,LV-CEJ,http://www.baaa-acro.com/crash/crash-saab-340a-near-prahuaniyeu-22-killed
"May 17, 2011",PZL-Mielec AN-2,"Stavropol, Stavropol Krai",0,RA-68122,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-sofiyevka
"May 16, 2011",Beechcraft 200 Super King Air,"Atqasuk, Alaska",0,N786SR,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-200-atqasuk
"May 7, 2011",Xian MA60,"Kaimana, Special Region of West Papua",25,PK-MZK,http://www.baaa-acro.com/crash/crash-xian-ma60-kaimana-25-killed
"May 5, 2011",BAe 125,"Loreto, Baja California Sur",0,N829SE,http://www.baaa-acro.com/crash/crash-bae-125-700a-loreto
"May 4, 2011",Cessna 208B Grand Caravan,"Lengpui, Mizoram",0,VT-NES,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-lengpui
"May 2, 2011",Beechcraft E18,"Miami-Opa Locka, Florida",1,N18R,http://www.baaa-acro.com/crash/crash-beechcraft-e18s-miami-1-killed
"Apr 20, 2011",Grumman S-2 Tracker,"Bahía Blanca, Buenos Aires province",0,0701,http://www.baaa-acro.com/crash/crash-grumman-s-2-tracker-bahia-blanca
"Apr 16, 2011",Yakovlev Yak-40,"Ust-Kamchatsk, Kamchatka Krai",0,RA-88241,http://www.baaa-acro.com/crash/crash-yakovlev-yak-40k-ust-kamchatsk
"Apr 15, 2011",Piper PA-31-350 Navajo Chieftain,"Valparaíso, Región de Valparaíso",0,CC-CZC,http://www.baaa-acro.com/crash/crash-piper-pa-31t-cheyenne-ii-valparaiso
"Apr 11, 2011",Piper PA-31-350 Navajo Chieftain,"Richmond, Virginia",0,N3547C,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-richmond
